sample_date,e_coli_cfu_per_100ml,lookback_days,site_id,site_name,receiving_watercourse,outfall_lat,outfall_lon,distance_miles,spill_hours,event_count
2025-12-04,450.0,6,WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),51.34791074,-2.251289209,13.938,2.9,6
2025-12-04,450.0,6,WXW00730,BATHAMPTON MILL LANE,RIVER AVON,51.3999033,-2.323923507,9.602,8.233,3
2025-12-04,450.0,6,WXW00707,MELKSHAM INLET,RIVER AVON,51.37544939,-2.14770772,17.359,32.867,4
2025-12-04,450.0,6,WXW00028,SALISBURY ENDLESS LANE/SCOTS LANE,RIVER AVON VIA SWS,51.07124124,-1.794738109,41.115,0.1,2
2025-12-04,450.0,6,WXW00831,BATHFORD OSTLING LANE,RIVER AVON,51.40096297,-2.307744331,10.242,4.667,3
2025-12-04,450.0,6,WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),51.449659,-2.52216188,0.638,3.183,6
2025-12-04,450.0,6,WXW01260,WILLSBRIDGE ,RIVER AVON,51.42875006,-2.487344,2.328,7.767,3
2025-12-04,450.0,6,WXW00636,BATH BATHEASTON BY-PASS,RIVER AVON VIA SWS,51.39716888,-2.336999073,9.138,6.467,2
2025-12-04,450.0,6,WXW00677,MALMESBURY STORM TANK,RIVER AVON,51.5820353,-2.081280358,21.683,40.383,51
2025-12-04,450.0,6,WXW00635,BATH KENSINGTON MEADOWS BUS DEPOT STORM TANK,RIVER AVON,51.39127168,-2.351802372,8.712,10.433,2
2025-12-04,450.0,6,WXW00108,SALTFORD MEAD LANE STORM TANK,RIVER AVON,51.41447069,-2.444441431,4.423,60.4,1
2025-12-04,450.0,6,WXW00121,BRISTOL BEDMINSTER ROAD SIDE OF 191,RIVER AVON VIA SWS,51.43158514,-2.609762355,3.356,0.167,1
2025-12-04,450.0,6,WXW00950,BRISTOL SALISBURY AVE O/S NO 30,RIVER AVON VIA SWS,51.46077221,-2.52028789,1.265,0.167,1
2025-12-04,450.0,6,WXW01037,BRISTOL ST GEORGES PARK NORTH 329 CHURCH ROAD,RIVER AVON VIA SWS,51.46031022,-2.548653394,1.223,0.133,1
2025-12-04,450.0,6,WXW00651,BRISTOL HANHAM LOWER HANHAM ROAD,RIVER AVON (VIA SWS),51.45025025,-2.516570556,0.869,0.533,1
2025-12-04,450.0,6,WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),51.44932283,-2.510703106,1.083,0.467,6
2025-12-04,450.0,6,WXW00088,BRISTOL ASHTON AVENUE,RIVER AVON,51.44498396,-2.62156736,3.736,3.4,5
2025-12-04,450.0,6,WXW01246,BRISTOL WHITBY ROAD ST ANNES,RIVER AVON VIA SWS,51.45022801,-2.554893333,0.941,0.4,1
2025-12-04,450.0,6,WXW00435,BRISTOL HANHAM FOOTSHILL ROAD,RIVER AVON (VIA SWS),51.45381944,-2.514653521,1.066,0.167,1
2025-12-04,450.0,6,WXW00650,BRISTOL CONHAM VALE,RIVER AVON (VIA SWS),51.44669753,-2.534834303,0.127,0.233,1
2025-12-04,450.0,6,WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),51.40500879,-2.452141868,4.502,0.333,2
2025-12-04,450.0,6,WXW00111,SALTFORD SALTFORD HILL,RIVER AVON,51.39800398,-2.449844759,4.887,0.2,1
2025-12-04,450.0,6,WXW00255,KEYNSHAM CHARLTON ROAD O/S 138,CHARLTON BOTTOM VIA SWS,51.41085022,-2.511971033,2.547,0.133,1
2025-12-04,450.0,6,WXW00619,BATH LANSDOWN LANE / HIGH STREET JUNCTION WESTON,RIVER AVON VIA SWS,51.39801072,-2.395624294,6.815,1.4,3
2025-12-04,450.0,6,WXW00633,BATH LOCKSBROOK ROAD R/O NO 10,RIVER AVON VIA SWS,51.38352788,-2.383888508,7.762,0.1,1
2025-12-04,450.0,6,WXW01258,BATH WIDCOMBE RISE OFF PRIOR PARK ROAD,RIVER AVON VIA SWS,51.37479874,-2.351747936,9.256,0.033,1
2025-12-04,450.0,6,WXW00376,BATH DORSET CLOSE O/S SCHOOL,RIVER AVON VIA SWS,51.3809225,-2.377659257,8.086,0.067,1
2025-12-04,450.0,6,WXW01013,BATH SOUTH PARADE IN GARDEN,RIVER AVON,51.38000368,-2.355178868,8.945,1.633,2
2025-12-04,450.0,6,WXW01060,BATH STATION ROAD S/O 44 LOCKSBROOK ROAD,RIVER AVON,51.38246956,-2.388521033,7.637,1.833,2
2025-12-04,450.0,6,WXW00236,BATH RIVERSIDE WALK OLD CATTLE MARKET WALCOT,RIVER AVON,51.38519045,-2.358639182,8.639,0.033,1
2025-12-04,450.0,6,WXW01183,BATH WALCOT TERRACE R/O NO 1 ON LONDON ROAD,RIVER AVON,51.38984902,-2.355427552,8.614,0.167,1
2025-12-04,450.0,6,WXW00563,BATH FORESTER AVENUE O/S HORTON HOUSE,RIVER AVON,51.38940136,-2.354791726,8.652,0.2,1
2025-12-04,450.0,6,WXW01020,BATH SOUTHGATE (NORTH END) ADJ LITTLEWOODS,RIVER AVON VIA SWS,51.37950428,-2.359715499,8.794,0.167,1
2025-12-04,450.0,6,WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),51.3787231,-2.49925566,4.82,0.267,6
2025-12-04,450.0,6,WXW00021,BATH HAZEL GROVE R/O NO 24 TO 39,RIVER AVON VIA SWS,51.37087685,-2.380966976,8.372,0.067,1
2025-12-04,450.0,6,WXW00932,BATH ROCKCLIFFE ROAD R/O NO 45,RIVER AVON,51.39010895,-2.352727634,8.71,0.267,1
2025-12-04,450.0,6,WXW01257,BATH WIDCOMBE BAPTIST CHURCH AT REAR CLAVERTON,RIVER AVON,51.37665449,-2.353601231,9.121,1.533,2
2025-12-04,450.0,6,WXW00889,BATH PRIOR PARK ROAD OPP NO 9,RIVER AVON VIA SWS,51.37568581,-2.352789191,9.186,0.067,1
2025-12-04,450.0,6,WXW00851,BRISTOL PEMBROKE ROAD NO 19,RIVER AVON VIA SWS,51.44442649,-2.604364767,2.995,4.233,1
2025-12-04,450.0,6,WXW00130,BATH BEWDLEY ROAD,RIVER AVON VIA SWS,51.37371381,-2.350719576,9.333,0.2,1
2025-12-04,450.0,6,WXW00917,BATH RAILWAY PLACE O/S ROYAL HOTEL,RIVER AVON VIA SWS,51.37790404,-2.356671275,8.963,0.067,1
2025-12-04,450.0,6,WXW00118,BATH PRIVATE LANE REAR 50 BECKHAMPTON ROAD ,RIVER AVON VIA SWS,51.37437723,-2.377404263,8.351,0.033,1
2025-12-04,450.0,6,WXW01150,BATH NORFOLK BUILDINGS,RIVER AVON,51.3818287,-2.369821029,8.338,3.35,2
2025-12-04,450.0,6,WXW01040,BATH ST JOHNS ROAD OPP VULCAN HOUSE,RIVER AVON,51.38703062,-2.35672785,8.652,0.033,1
2025-12-04,450.0,6,WXW01238,BATH WESTMORELAND ROAD / CHELTENHAM STREET JUNCTION,RIVER AVON VIA SWS,51.37837045,-2.368672433,8.507,0.067,1
2025-12-04,450.0,6,WXW00167,BATH BRASSMILL LANE OPP NO 22,RIVER AVON,51.38300533,-2.39767911,7.293,3.767,1
2025-12-04,450.0,6,WXW00665,BATH LYNCOMBE VALE O/S 3 NEW VILLAS,RIVER AVON VIA SWS,51.37031562,-2.353466209,9.36,0.033,1
2025-12-04,450.0,6,WXW01283,BRADFORD-ON-AVON SPRING FIELD WOOLLEY ST JUNCTION,RIVER AVON (VIA SWS),51.34909763,-2.242780748,14.222,2.267,6
2025-12-04,450.0,6,WXW00278,CHIPPENHAM BLACKWELL HAMS STORM TANK,RIVER AVON,51.44060048,-2.119156633,17.903,1.683,3
2025-12-04,450.0,6,WXW01239,BATH TECHNOLOGY HOUSE,RIVER AVON,51.38096801,-2.391195347,7.602,4.9,1
2025-12-04,450.0,6,WXW00721,BATH MIDLAND ROAD TWERTON,RIVER AVON,51.38317304,-2.376858701,8.031,5.017,1
2025-12-04,450.0,6,WXW00456,BATH FERRY LANE O/S FUNERAL DIRECTOR,RIVER AVON,51.37970011,-2.351483759,9.093,0.233,1
2025-12-04,450.0,6,WXW00965,BATH ST JOHNS ROAD SCOUTS SITE,RIVER AVON,51.38871525,-2.355691827,8.638,0.2,1
2025-12-04,450.0,6,WXW00940,BATH SPRING GARDENS ROAD U/S K&A CANAL SYPHON,RIVER AVON,51.37725276,-2.354985164,9.049,2.333,1
2025-12-04,450.0,6,WXW00838,BATH PARADE GARDENS,RIVER AVON,51.38167142,-2.356743665,8.829,1.8,1
2025-12-04,450.0,6,WXW00484,BATH GREEN PARK SYPHON INLET RIVER TOWPATH,RIVER AVON,51.3781554,-2.362664783,8.734,1.7,1
2025-12-04,450.0,6,WXW01267,BATH WINDSOR COURT,RIVER AVON,51.38410908,-2.382140217,7.804,14.333,4
2025-12-04,450.0,6,WXW00591,KEYNSHAM STORM TANK,RIVER AVON,51.41664926,-2.484641231,2.91,5.667,1
2025-12-04,450.0,6,WXW00163,BRADFORD-ON-AVON STORM TANK,RIVER AVON,51.34113382,-2.266226112,13.618,0.367,3
2025-12-04,450.0,6,WXW01050,STANTON DREW STORM TANK,RIVER CHEW,51.36631164,-2.572566906,5.666,1.233,3
2025-12-04,450.0,7,WXW01112,TETBURY STORM TANK,RIVER AVON,51.63270184,-2.153670969,20.898,681.733,37
2025-12-04,450.0,7,WXW00265,CHEW STOKE WALLEY COURT ROAD STORM TANK,RIVER CHEW,51.35576722,-2.61796089,7.123,148.367,104
2025-12-04,450.0,7,WXW01228,BRISTOL PORTWAY UNDER AVON BRIDGE,RIVER AVON,51.49177306,-2.689888173,7.42,8.6,11
2025-12-04,450.0,7,WXW01111,TETBURY INLET,RIVER AVON,51.63270184,-2.153670969,20.898,5.15,14
2025-12-04,450.0,7,WXW00879,BRISTOL PORTWAY NEAR RAILWAY,RIVER AVON VIA SWS,51.48509806,-2.682730466,6.948,1.267,5
2025-12-04,450.0,7,WXW00589,KEYNSHAM HIGH LEVEL PS AVON MILL LANE,RIVER CHEW,51.41509871,-2.494201826,2.7,7.367,3
2025-12-04,450.0,7,WXW00185,KEYNSHAM ST LADOC / BRISTOL ROAD,CHARLTON BOTTOM VIA SWS,51.41808508,-2.504501927,2.264,0.133,2
2025-12-04,450.0,7,WXW01122,KEYNSHAM THE HAMS,RIVER AVON,51.42061773,-2.501020699,2.219,5.606,50
2025-12-04,450.0,7,WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,51.38273558,-2.355717322,8.831,3.9,5
2025-12-04,450.0,7,WXW01151,BATH WESTON VILLAGE SEWER,RIVER AVON VIA SWS,51.39722012,-2.390054651,7.052,4.967,3
2025-12-04,450.0,7,WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,51.37309972,-2.374807761,8.493,4.3,17
2025-12-04,450.0,7,WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,51.38413278,-2.371980745,8.176,1.0,12
2025-12-04,450.0,7,WXW00259,BATH WALCOT RIVER BANK END OF CHATHAM ROW,RIVER AVON,51.38729616,-2.35810954,8.59,4.5,3
2025-12-04,450.0,7,WXW00648,BATH LOWER BRISTOL ROAD WEST OF OAK STREET ,RIVER AVON,51.37829992,-2.365352793,8.63,0.933,3
2025-12-04,450.0,7,WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,51.38020426,-2.363083302,8.644,2.4,7
2025-12-04,450.0,7,WXW00119,BATH BECKHAMPTON ROAD O/S NO 50,RIVER AVON VIA SWS,51.37412477,-2.377617692,8.354,0.3,2
2025-12-04,450.0,7,WXW00945,BATH RUSH HILL OPP CULVERHAY SCHOOL,RIVER AVON,51.36416298,-2.390951611,8.339,0.233,3
2025-12-04,450.0,7,WXW00609,BATH LADYMEAD HOUSE (R/O) WALCOT,RIVER AVON,51.38695382,-2.358322433,8.593,0.8,2
2025-12-04,450.0,7,WXW01211,BATH WELLSWAY NR 372,RIVER AVON,51.36051886,-2.372363948,9.11,0.933,5
2025-12-04,450.0,7,WXW00549,BATH HISCOCKS DRIVE ADJ TO RAILWAY BRIDGE,RIVER AVON VIA SWS,51.37211358,-2.373880263,8.566,0.533,3
2025-12-04,450.0,7,WXW00150,BATH BLOOMFIELD ROAD NO 33 JUNCTION WITH HENSLEY ROAD,RIVER AVON VIA SWS,51.37002139,-2.36726937,8.881,1.2,5
2025-12-04,450.0,7,WXW00292,BATH CHURCHILL BRIDGE ISLAND OPP WELLS ROAD,RIVER AVON VIA SWS,51.3770909,-2.360874751,8.838,0.267,2
2025-12-04,450.0,7,WXW00227,BATHAMPTON M H K,RIVER AVON,51.39623743,-2.326154316,9.598,0.3,3
2025-12-04,450.0,7,WXW00126,BATH BELLOTTS ROAD,RIVER AVON VIA SWS,51.38182417,-2.382437316,7.879,0.3,2
2025-12-04,450.0,7,WXW00190,BATH BROAD QUAY / WESTGATE STREET JUNCTION,RIVER AVON,51.37779494,-2.360003831,8.844,2.233,3
2025-12-04,450.0,7,WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,51.37356999,-2.35070411,9.339,1.767,8
2025-12-04,450.0,7,WXW01085,MONKTON COMBE SUMMER LANE,HORSECOMBE BROOK,51.35788466,-2.342757095,10.23,0.467,3
2025-12-04,450.0,7,WXW00666,BATH LYNCOMBE VALE O/S NO 1,RIVER AVON VIA SWS,51.3721505,-2.350291007,9.406,0.2,3
2025-12-04,450.0,7,WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),51.34791074,-2.251289209,13.938,2.9,6
2025-12-04,450.0,7,WXW00730,BATHAMPTON MILL LANE,RIVER AVON,51.3999033,-2.323923507,9.602,8.233,3
2025-12-04,450.0,7,WXW00707,MELKSHAM INLET,RIVER AVON,51.37544939,-2.14770772,17.359,32.867,4
2025-12-04,450.0,7,WXW00028,SALISBURY ENDLESS LANE/SCOTS LANE,RIVER AVON VIA SWS,51.07124124,-1.794738109,41.115,0.1,2
2025-12-04,450.0,7,WXW00831,BATHFORD OSTLING LANE,RIVER AVON,51.40096297,-2.307744331,10.242,4.667,3
2025-12-04,450.0,7,WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),51.449659,-2.52216188,0.638,3.183,6
2025-12-04,450.0,7,WXW01260,WILLSBRIDGE ,RIVER AVON,51.42875006,-2.487344,2.328,7.767,3
2025-12-04,450.0,7,WXW00636,BATH BATHEASTON BY-PASS,RIVER AVON VIA SWS,51.39716888,-2.336999073,9.138,6.467,2
2025-12-04,450.0,7,WXW00677,MALMESBURY STORM TANK,RIVER AVON,51.5820353,-2.081280358,21.683,40.383,51
2025-12-04,450.0,7,WXW00635,BATH KENSINGTON MEADOWS BUS DEPOT STORM TANK,RIVER AVON,51.39127168,-2.351802372,8.712,10.433,2
2025-12-04,450.0,7,WXW00108,SALTFORD MEAD LANE STORM TANK,RIVER AVON,51.41447069,-2.444441431,4.423,60.4,1
2025-12-04,450.0,7,WXW00121,BRISTOL BEDMINSTER ROAD SIDE OF 191,RIVER AVON VIA SWS,51.43158514,-2.609762355,3.356,0.167,1
2025-12-04,450.0,7,WXW00950,BRISTOL SALISBURY AVE O/S NO 30,RIVER AVON VIA SWS,51.46077221,-2.52028789,1.265,0.167,1
2025-12-04,450.0,7,WXW01037,BRISTOL ST GEORGES PARK NORTH 329 CHURCH ROAD,RIVER AVON VIA SWS,51.46031022,-2.548653394,1.223,0.133,1
2025-12-04,450.0,7,WXW00651,BRISTOL HANHAM LOWER HANHAM ROAD,RIVER AVON (VIA SWS),51.45025025,-2.516570556,0.869,0.533,1
2025-12-04,450.0,7,WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),51.44932283,-2.510703106,1.083,0.467,6
2025-12-04,450.0,7,WXW00088,BRISTOL ASHTON AVENUE,RIVER AVON,51.44498396,-2.62156736,3.736,3.4,5
2025-12-04,450.0,7,WXW01246,BRISTOL WHITBY ROAD ST ANNES,RIVER AVON VIA SWS,51.45022801,-2.554893333,0.941,0.4,1
2025-12-04,450.0,7,WXW00435,BRISTOL HANHAM FOOTSHILL ROAD,RIVER AVON (VIA SWS),51.45381944,-2.514653521,1.066,0.167,1
2025-12-04,450.0,7,WXW00650,BRISTOL CONHAM VALE,RIVER AVON (VIA SWS),51.44669753,-2.534834303,0.127,0.233,1
2025-12-04,450.0,7,WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),51.40500879,-2.452141868,4.502,0.333,2
2025-12-04,450.0,7,WXW00111,SALTFORD SALTFORD HILL,RIVER AVON,51.39800398,-2.449844759,4.887,0.2,1
2025-12-04,450.0,7,WXW00255,KEYNSHAM CHARLTON ROAD O/S 138,CHARLTON BOTTOM VIA SWS,51.41085022,-2.511971033,2.547,0.133,1
2025-12-04,450.0,7,WXW00619,BATH LANSDOWN LANE / HIGH STREET JUNCTION WESTON,RIVER AVON VIA SWS,51.39801072,-2.395624294,6.815,1.4,3
2025-12-04,450.0,7,WXW00633,BATH LOCKSBROOK ROAD R/O NO 10,RIVER AVON VIA SWS,51.38352788,-2.383888508,7.762,0.1,1
2025-12-04,450.0,7,WXW01258,BATH WIDCOMBE RISE OFF PRIOR PARK ROAD,RIVER AVON VIA SWS,51.37479874,-2.351747936,9.256,0.033,1
2025-12-04,450.0,7,WXW00376,BATH DORSET CLOSE O/S SCHOOL,RIVER AVON VIA SWS,51.3809225,-2.377659257,8.086,0.067,1
2025-12-04,450.0,7,WXW01013,BATH SOUTH PARADE IN GARDEN,RIVER AVON,51.38000368,-2.355178868,8.945,1.633,2
2025-12-04,450.0,7,WXW01060,BATH STATION ROAD S/O 44 LOCKSBROOK ROAD,RIVER AVON,51.38246956,-2.388521033,7.637,1.833,2
2025-12-04,450.0,7,WXW00236,BATH RIVERSIDE WALK OLD CATTLE MARKET WALCOT,RIVER AVON,51.38519045,-2.358639182,8.639,0.033,1
2025-12-04,450.0,7,WXW01183,BATH WALCOT TERRACE R/O NO 1 ON LONDON ROAD,RIVER AVON,51.38984902,-2.355427552,8.614,0.167,1
2025-12-04,450.0,7,WXW00563,BATH FORESTER AVENUE O/S HORTON HOUSE,RIVER AVON,51.38940136,-2.354791726,8.652,0.2,1
2025-12-04,450.0,7,WXW01020,BATH SOUTHGATE (NORTH END) ADJ LITTLEWOODS,RIVER AVON VIA SWS,51.37950428,-2.359715499,8.794,0.167,1
2025-12-04,450.0,7,WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),51.3787231,-2.49925566,4.82,0.267,6
2025-12-04,450.0,7,WXW00021,BATH HAZEL GROVE R/O NO 24 TO 39,RIVER AVON VIA SWS,51.37087685,-2.380966976,8.372,0.067,1
2025-12-04,450.0,7,WXW00932,BATH ROCKCLIFFE ROAD R/O NO 45,RIVER AVON,51.39010895,-2.352727634,8.71,0.267,1
2025-12-04,450.0,7,WXW01257,BATH WIDCOMBE BAPTIST CHURCH AT REAR CLAVERTON,RIVER AVON,51.37665449,-2.353601231,9.121,1.533,2
2025-12-04,450.0,7,WXW00889,BATH PRIOR PARK ROAD OPP NO 9,RIVER AVON VIA SWS,51.37568581,-2.352789191,9.186,0.067,1
2025-12-04,450.0,7,WXW00851,BRISTOL PEMBROKE ROAD NO 19,RIVER AVON VIA SWS,51.44442649,-2.604364767,2.995,4.233,1
2025-12-04,450.0,7,WXW00130,BATH BEWDLEY ROAD,RIVER AVON VIA SWS,51.37371381,-2.350719576,9.333,0.2,1
2025-12-04,450.0,7,WXW00917,BATH RAILWAY PLACE O/S ROYAL HOTEL,RIVER AVON VIA SWS,51.37790404,-2.356671275,8.963,0.067,1
2025-12-04,450.0,7,WXW00118,BATH PRIVATE LANE REAR 50 BECKHAMPTON ROAD ,RIVER AVON VIA SWS,51.37437723,-2.377404263,8.351,0.033,1
2025-12-04,450.0,7,WXW01150,BATH NORFOLK BUILDINGS,RIVER AVON,51.3818287,-2.369821029,8.338,3.35,2
2025-12-04,450.0,7,WXW01040,BATH ST JOHNS ROAD OPP VULCAN HOUSE,RIVER AVON,51.38703062,-2.35672785,8.652,0.033,1
2025-12-04,450.0,7,WXW01238,BATH WESTMORELAND ROAD / CHELTENHAM STREET JUNCTION,RIVER AVON VIA SWS,51.37837045,-2.368672433,8.507,0.067,1
2025-12-04,450.0,7,WXW00167,BATH BRASSMILL LANE OPP NO 22,RIVER AVON,51.38300533,-2.39767911,7.293,3.767,1
2025-12-04,450.0,7,WXW00665,BATH LYNCOMBE VALE O/S 3 NEW VILLAS,RIVER AVON VIA SWS,51.37031562,-2.353466209,9.36,0.033,1
2025-12-04,450.0,7,WXW01283,BRADFORD-ON-AVON SPRING FIELD WOOLLEY ST JUNCTION,RIVER AVON (VIA SWS),51.34909763,-2.242780748,14.222,2.267,6
2025-12-04,450.0,7,WXW00278,CHIPPENHAM BLACKWELL HAMS STORM TANK,RIVER AVON,51.44060048,-2.119156633,17.903,1.683,3
2025-12-04,450.0,7,WXW01239,BATH TECHNOLOGY HOUSE,RIVER AVON,51.38096801,-2.391195347,7.602,4.9,1
2025-12-04,450.0,7,WXW00721,BATH MIDLAND ROAD TWERTON,RIVER AVON,51.38317304,-2.376858701,8.031,5.017,1
2025-12-04,450.0,7,WXW00456,BATH FERRY LANE O/S FUNERAL DIRECTOR,RIVER AVON,51.37970011,-2.351483759,9.093,0.233,1
2025-12-04,450.0,7,WXW00965,BATH ST JOHNS ROAD SCOUTS SITE,RIVER AVON,51.38871525,-2.355691827,8.638,0.2,1
2025-12-04,450.0,7,WXW00940,BATH SPRING GARDENS ROAD U/S K&A CANAL SYPHON,RIVER AVON,51.37725276,-2.354985164,9.049,2.333,1
2025-12-04,450.0,7,WXW00838,BATH PARADE GARDENS,RIVER AVON,51.38167142,-2.356743665,8.829,1.8,1
2025-12-04,450.0,7,WXW00484,BATH GREEN PARK SYPHON INLET RIVER TOWPATH,RIVER AVON,51.3781554,-2.362664783,8.734,1.7,1
2025-12-04,450.0,7,WXW01267,BATH WINDSOR COURT,RIVER AVON,51.38410908,-2.382140217,7.804,14.333,4
2025-12-04,450.0,7,WXW00591,KEYNSHAM STORM TANK,RIVER AVON,51.41664926,-2.484641231,2.91,5.667,1
2025-12-04,450.0,7,WXW00163,BRADFORD-ON-AVON STORM TANK,RIVER AVON,51.34113382,-2.266226112,13.618,0.367,3
2025-12-04,450.0,7,WXW01050,STANTON DREW STORM TANK,RIVER CHEW,51.36631164,-2.572566906,5.666,1.233,3
2025-12-11,1000.0,1,WXW00677,MALMESBURY STORM TANK,RIVER AVON,51.5820353,-2.081280358,21.683,13.883,22
2025-12-11,1000.0,1,WXW00707,MELKSHAM INLET,RIVER AVON,51.37544939,-2.14770772,17.359,11.033,2
2025-12-11,1000.0,1,WXW01111,TETBURY INLET,RIVER AVON,51.63270184,-2.153670969,20.898,3.017,9
2025-12-11,1000.0,1,WXW00708,MELKSHAM STORM TANK,RIVER AVON,51.37544939,-2.14770772,17.359,4.133,5
2025-12-11,1000.0,2,WXW01111,TETBURY INLET,RIVER AVON,51.63270184,-2.153670969,20.898,15.583,25
2025-12-11,1000.0,2,WXW00278,CHIPPENHAM BLACKWELL HAMS STORM TANK,RIVER AVON,51.44060048,-2.119156633,17.903,44.433,7
2025-12-11,1000.0,2,WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,51.37309972,-2.374807761,8.493,2.333,9
2025-12-11,1000.0,2,WXW01228,BRISTOL PORTWAY UNDER AVON BRIDGE,RIVER AVON,51.49177306,-2.689888173,7.42,3.7,7
2025-12-11,1000.0,2,WXW00636,BATH BATHEASTON BY-PASS,RIVER AVON VIA SWS,51.39716888,-2.336999073,9.138,6.233,6
2025-12-11,1000.0,2,WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,51.38020426,-2.363083302,8.644,1.133,2
2025-12-11,1000.0,2,WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),51.3787231,-2.49925566,4.82,0.383,9
2025-12-11,1000.0,2,WXW00635,BATH KENSINGTON MEADOWS BUS DEPOT STORM TANK,RIVER AVON,51.39127168,-2.351802372,8.712,20.567,1
2025-12-11,1000.0,2,WXW00730,BATHAMPTON MILL LANE,RIVER AVON,51.3999033,-2.323923507,9.602,6.8,1
2025-12-11,1000.0,2,WXW01151,BATH WESTON VILLAGE SEWER,RIVER AVON VIA SWS,51.39722012,-2.390054651,7.052,2.6,3
2025-12-11,1000.0,2,WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,51.38273558,-2.355717322,8.831,0.8,2
2025-12-11,1000.0,2,WXW00259,BATH WALCOT RIVER BANK END OF CHATHAM ROW,RIVER AVON,51.38729616,-2.35810954,8.59,1.667,2
2025-12-11,1000.0,2,WXW00707,MELKSHAM INLET,RIVER AVON,51.37544939,-2.14770772,17.359,35.4,4
2025-12-11,1000.0,2,WXW01211,BATH WELLSWAY NR 372,RIVER AVON,51.36051886,-2.372363948,9.11,0.033,1
2025-12-11,1000.0,2,WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,51.38413278,-2.371980745,8.176,0.3,7
2025-12-11,1000.0,2,WXW00589,KEYNSHAM HIGH LEVEL PS AVON MILL LANE,RIVER CHEW,51.41509871,-2.494201826,2.7,5.167,2
2025-12-11,1000.0,2,WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),51.40500879,-2.452141868,4.502,0.8,4
2025-12-11,1000.0,2,WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),51.449659,-2.52216188,0.638,2.317,4
2025-12-11,1000.0,2,WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,51.37356999,-2.35070411,9.339,0.5,2
2025-12-11,1000.0,2,WXW00150,BATH BLOOMFIELD ROAD NO 33 JUNCTION WITH HENSLEY ROAD,RIVER AVON VIA SWS,51.37002139,-2.36726937,8.881,0.467,1
2025-12-11,1000.0,2,WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),51.34791074,-2.251289209,13.938,0.967,1
2025-12-11,1000.0,2,WXW00591,KEYNSHAM STORM TANK,RIVER AVON,51.41664926,-2.484641231,2.91,17.6,1
2025-12-11,1000.0,2,WXW01257,BATH WIDCOMBE BAPTIST CHURCH AT REAR CLAVERTON,RIVER AVON,51.37665449,-2.353601231,9.121,0.367,1
2025-12-11,1000.0,2,WXW00831,BATHFORD OSTLING LANE,RIVER AVON,51.40096297,-2.307744331,10.242,2.6,3
2025-12-11,1000.0,2,WXW00609,BATH LADYMEAD HOUSE (R/O) WALCOT,RIVER AVON,51.38695382,-2.358322433,8.593,0.267,1
2025-12-11,1000.0,2,WXW00088,BRISTOL ASHTON AVENUE,RIVER AVON,51.44498396,-2.62156736,3.736,0.3,5
2025-12-11,1000.0,2,WXW01260,WILLSBRIDGE ,RIVER AVON,51.42875006,-2.487344,2.328,10.367,2
2025-12-11,1000.0,2,WXW00167,BATH BRASSMILL LANE OPP NO 22,RIVER AVON,51.38300533,-2.39767911,7.293,1.533,2
2025-12-11,1000.0,2,WXW00028,SALISBURY ENDLESS LANE/SCOTS LANE,RIVER AVON VIA SWS,51.07124124,-1.794738109,41.115,0.1,2
2025-12-11,1000.0,2,WXW01283,BRADFORD-ON-AVON SPRING FIELD WOOLLEY ST JUNCTION,RIVER AVON (VIA SWS),51.34909763,-2.242780748,14.222,0.067,1
